animal_id,breed,intake_type,intake_subtype,intake_date,intake_time,intake_condition,outcome,outcome_date,outcome_time,impound_num
A1172802,MIXED BREED,STRAY,AT LARGE,03/28/2023,14:35:00,APP WNL,FOSTER,04/03/2023,14:36:00,K23-580968
A1172802,MIXED BREED,FOSTER,URGENT,04/12/2023,17:12:00,APP WNL,EUTHANIZED,04/18/2023,13:57:00,K23-585360
A1172803,MIXED BREED,STRAY,AT LARGE,03/28/2023,14:17:00,APP WNL,ADOPTION,03/31/2023,17:38:00,K23-580969
A1172804,MIXED BREED,STRAY,AT LARGE,03/28/2023,14:35:00,APP WNL,FOSTER,04/11/2023,16:26:00,K23-580970
A1172804,MIXED BREED,TREATMENT,ILLNESS,05/01/2023,09:29:00,APP WNL,TREATMENT,05/01/2023,15:26:00,K23-587370
A1172805,MIXED BREED,STRAY,AT LARGE,03/28/2023,14:17:00,APP WNL,ADOPTION,04/03/2023,16:47:00,K23-580972
A1172806,MIXED BREED,STRAY,AT LARGE,03/28/2023,14:17:00,APP WNL,ADOPTION,04/02/2023,16:26:00,K23-580973
A1172807,MIXED BREED,STRAY,AT LARGE,03/28/2023,14:17:00,APP WNL,ADOPTION,04/03/2023,14:59:00,K23-580975
A1172808,GERM SHEPHERD,STRAY,CONFINED,03/28/2023,14:44:00,APP WNL,RETURNED TO OWNER,03/28/2023,15:48:00,K23-580976
A1172809,GERM SHEPHERD,STRAY,CONFINED,03/28/2023,14:44:00,APP WNL,RETURNED TO OWNER,03/28/2023,15:49:00,K23-580977
A1172810,GERM SHEPHERD,STRAY,CONFINED,03/28/2023,14:44:00,APP WNL,RETURNED TO OWNER,03/28/2023,15:49:00,K23-580978
A1172812,PIT BULL,STRAY,AT LARGE,03/28/2023,15:46:00,APP WNL,ADOPTION,04/04/2023,14:50:00,K23-580980
A1172813,MIXED BREED,STRAY,CONFINED,03/28/2023,15:36:00,APP WNL,RETURNED TO OWNER,03/29/2023,17:27:00,K23-580981
A1172814,MIXED BREED,STRAY,AT LARGE,03/28/2023,15:12:00,APP WNL,ADOPTION,04/09/2023,14:51:00,K23-580982
A1172815,MIXED BREED,STRAY,AT LARGE,03/28/2023,16:26:00,APP INJ,EUTHANIZED,04/05/2023,11:42:00,K23-580983
A1172818,MIXED BREED,STRAY,AT LARGE,03/28/2023,17:05:00,APP INJ,TRANSFER,04/02/2023,15:27:00,K23-580987
A1172819,MIXED BREED,STRAY,AT LARGE,03/28/2023,17:18:00,APP INJ,EUTHANIZED,03/28/2023,18:41:00,K23-580989
A1172821,STAFFORDSHIRE,CONFISCATED,QUARANTINE,03/28/2023,19:19:00,APP WNL,EUTHANIZED,04/10/2023,16:27:00,K23-581000
A1172822,MIXED BREED,OWNER SURRENDER,WALK IN,03/28/2023,18:09:00,APP INJ,ADOPTION,04/06/2023,17:15:00,K23-580991
A1172823,GERM SHEPHERD,STRAY,AT LARGE,03/28/2023,18:21:00,APP WNL,RETURNED TO OWNER,03/31/2023,15:35:00,K23-580994
A1172824,GERM SHEPHERD,STRAY,AT LARGE,03/28/2023,18:21:00,APP WNL,RETURNED TO OWNER,03/31/2023,15:35:00,K23-580993
A1172826,MIXED BREED,STRAY,AT LARGE,03/28/2023,18:28:00,APP INJ,DIED,04/06/2023,15:32:00,K23-580996
A1172827,AM PIT BULL TER,STRAY,WEB,03/28/2023,19:25:00,NORMAL,LOST EXP,04/28/2023,00:00:00,K23-580998
A1172828,PIT BULL,OWNER SURRENDER,URGENT,03/28/2023,19:33:00,APP WNL,FOSTER,04/15/2023,15:58:00,K23-580999
A1172828,PIT BULL,FOSTER,APPOINT,04/20/2023,13:09:00,APP WNL,TRANSFER,04/20/2023,13:10:00,K23-586132
A1172832,AMER BULLDOG,STRAY,CONFINED,03/28/2023,21:26:00,APP SICK,TRANSFER,04/01/2023,11:06:00,K23-581002
A1172834,GERM SHEPHERD,CONFISCATED,QUARANTINE,03/28/2023,22:09:00,APP WNL,EUTHANIZED,04/14/2023,18:32:00,K23-581003
A1172837,PIT BULL,STRAY,AT LARGE,03/28/2023,23:10:00,APP WNL,ADOPTION,04/02/2023,16:24:00,K23-581006
A1172840,MIXED BREED,STRAY,CONFINED,03/29/2023,02:46:00,APP WNL,FOSTER,04/07/2023,16:25:00,K23-581008
A1172840,MIXED BREED,FOSTER,APPOINT,06/20/2023,13:32:00,APP WNL,ADOPTION,06/20/2023,14:00:00,K23-591561
A1172841,MIXED BREED,STRAY,AT LARGE,03/29/2023,03:58:00,APP WNL,TRANSFER,03/30/2023,16:59:00,K23-581009
A1172842,AM PIT BULL TER,STRAY,WEB,02/10/2023,05:25:00,NORMAL,LOST EXP,05/01/2023,00:00:00,K23-581010
A1172850,SIBERIAN HUSKY,STRAY,WEB,03/28/2023,09:25:00,NORMAL,LOST EXP,05/01/2023,00:00:00,K23-581019
A1172851,CATAHOULA,STRAY,WEB,03/28/2023,09:25:00,NORMAL,LOST EXP,05/01/2023,00:00:00,K23-581020
A1172852,LABRADOR RETR,STRAY,WEB,03/28/2023,09:25:00,NORMAL,FOUND EXP,05/01/2023,00:00:00,K23-581021
A1172853,LABRADOR RETR,STRAY,WEB,03/28/2023,09:25:00,NORMAL,LOST EXP,05/01/2023,00:00:00,K23-581022
A1172854,PIT BULL,STRAY,AT LARGE,03/29/2023,09:24:00,APP WNL,RETURNED TO OWNER,03/29/2023,09:26:00,K23-581023
A1172857,MIXED BREED,DISPOS REQ,FIELD,03/29/2023,10:19:00,DECEASED,DISPOSAL,07/02/2023,16:50:00,K23-581026
A1172858,MIXED BREED,STRAY,AT LARGE,03/29/2023,10:17:00,APP INJ,EUTHANIZED,04/14/2023,13:41:00,K23-581028
A1172859,STAFFORDSHIRE,STRAY,AT LARGE,03/29/2023,10:51:00,APP WNL,RETURNED TO OWNER,03/29/2023,13:16:00,K23-581030
A1172861,STAFFORDSHIRE,STRAY,AT LARGE,03/29/2023,10:51:00,APP WNL,RETURNED TO OWNER,03/29/2023,13:17:00,K23-581032
A1172862,MIXED BREED,STRAY,AT LARGE,03/29/2023,11:19:00,APP WNL,ADOPTION,04/01/2023,12:07:00,K23-581033
A1172863,MIXED BREED,STRAY,AT LARGE,03/29/2023,11:13:00,APP WNL,FOSTER,04/04/2023,16:48:00,K23-581034
A1172863,MIXED BREED,FOSTER,APPOINT,04/12/2023,11:24:00,APP WNL,ADOPTION,04/12/2023,11:33:00,K23-585286
A1172864,MIXED BREED,STRAY,AT LARGE,03/29/2023,11:33:00,APP WNL,ADOPTION,04/02/2023,16:08:00,K23-581037
A1172865,MIXED BREED,STRAY,AT LARGE,03/29/2023,11:50:00,APP WNL,TRANSFER,04/09/2023,16:48:00,K23-581039
A1172865,MIXED BREED,TREATMENT,SPAY/NEUT,05/16/2023,12:33:00,APP WNL,TREATMENT,05/16/2023,15:00:00,K23-587444
A1172866,MIXED BREED,STRAY,AT LARGE,03/29/2023,11:50:00,APP WNL,TRANSFER,04/09/2023,16:48:00,K23-581041
A1172867,MIXED BREED,STRAY,AT LARGE,03/29/2023,11:50:00,APP WNL,TRANSFER,04/09/2023,16:48:00,K23-581042
A1172868,MIXED BREED,STRAY,AT LARGE,03/29/2023,12:07:00,APP WNL,TRANSFER,03/30/2023,16:39:00,K23-581043
A1172869,MIXED BREED,STRAY,AT LARGE,03/29/2023,12:07:00,APP WNL,TRANSFER,03/30/2023,16:39:00,K23-581044
A1172870,MIXED BREED,STRAY,AT LARGE,03/29/2023,11:50:00,APP WNL,TRANSFER,04/09/2023,16:48:00,K23-581045
A1172871,MIXED BREED,STRAY,AT LARGE,03/29/2023,11:50:00,APP WNL,TRANSFER,04/09/2023,16:49:00,K23-581046
A1172872,MIXED BREED,STRAY,AT LARGE,03/29/2023,11:50:00,APP WNL,TRANSFER,04/09/2023,16:49:00,K23-581049
A1172874,MIXED BREED,STRAY,AT LARGE,03/29/2023,11:50:00,APP WNL,TRANSFER,04/09/2023,16:49:00,K23-581050
A1172875,MIXED BREED,STRAY,AT LARGE,03/29/2023,11:50:00,APP WNL,TRANSFER,04/09/2023,16:49:00,K23-581051
A1172877,MIXED BREED,STRAY,AT LARGE,03/29/2023,12:39:00,APP WNL,EUTHANIZED,04/17/2023,13:58:00,K23-581052
A1172878,MIXED BREED,STRAY,AT LARGE,03/29/2023,12:46:00,APP WNL,ADOPTION,04/02/2023,16:38:00,K23-581053
A1172879,ALASKAN HUSKY,STRAY,AT LARGE,03/29/2023,10:17:00,APP INJ,TRANSFER,04/08/2023,14:41:00,K23-581054
A1172880,MIXED BREED,STRAY,CONFINED,03/29/2023,13:43:00,APP SICK,TRANSFER,04/01/2023,18:57:00,K23-581056
A1172881,LABRADOR RETR,OWNER SURRENDER,PICK UP,07/29/2023,14:44:00,APP WNL,EUTHANIZED,07/30/2023,13:29:00,K23-595538
A1172882,MIXED BREED,STRAY,AT LARGE,03/29/2023,14:26:00,APP WNL,TRANSFER,04/11/2023,18:47:00,K23-581059
A1172883,ALASKAN HUSKY,STRAY,AT LARGE,03/29/2023,15:03:00,APP WNL,ADOPTION,04/15/2023,17:46:00,K23-581061
A1172885,GERM SHEPHERD,STRAY,AT LARGE,03/29/2023,15:03:00,APP WNL,RETURNED TO OWNER,04/02/2023,16:21:00,K23-581063
A1172885,GERM SHEPHERD,STRAY,AT LARGE,06/17/2023,18:24:00,APP WNL,EUTHANIZED,07/01/2023,13:00:00,K23-591258
A1172887,PIT BULL,STRAY,AT LARGE,03/29/2023,15:23:00,APP INJ,EUTHANIZED,04/01/2023,11:53:00,K23-581064
A1172889,LABRADOR RETR,OWNER SURRENDER,PICK UP,07/29/2023,14:44:00,APP WNL,EUTHANIZED,07/30/2023,16:21:00,K23-595542
A1172890,PIT BULL,STRAY,AT LARGE,03/29/2023,15:45:00,APP WNL,EUTHANIZED,04/02/2023,13:41:00,K23-581065
A1172891,ALASKAN HUSKY,OWNER SURRENDER,URGENT,03/29/2023,15:51:00,APP WNL,EUTHANIZED,04/02/2023,17:21:00,K23-581066
A1172892,MIXED BREED,STRAY,AT LARGE,03/29/2023,15:45:00,APP WNL,EUTHANIZED,04/05/2023,15:06:00,K23-581067
A1172897,MIXED BREED,STRAY,AT LARGE,03/29/2023,16:07:00,APP WNL,ADOPTION,04/10/2023,18:45:00,K23-581073
A1172898,LABRADOR RETR,STRAY,WEB,03/28/2023,16:25:00,NORMAL,LOST EXP,05/01/2023,00:00:00,K23-581074
A1172899,MIXED BREED,OWNER SURRENDER,APPOINT,03/29/2023,16:19:00,APP WNL,ADOPTION,04/09/2023,16:23:00,K23-581075
A1172900,MIXED BREED,STRAY,AT LARGE,03/29/2023,16:20:00,APP WNL,ADOPTION,04/02/2023,17:30:00,K23-581076
A1172901,MIXED BREED,OWNER SURRENDER,APPOINT,03/29/2023,16:19:00,APP WNL,ADOPTION,04/09/2023,16:20:00,K23-581077
A1172902,MIXED BREED,STRAY,AT LARGE,03/29/2023,16:20:00,APP WNL,ADOPTION,03/31/2023,16:16:00,K23-581078
A1172903,MIXED BREED,STRAY,AT LARGE,03/29/2023,16:20:00,APP WNL,ADOPTION,03/31/2023,16:29:00,K23-581079
A1172905,MIXED BREED,OWNER SURRENDER,APPOINT,03/29/2023,17:01:00,APP WNL,ADOPTION,04/01/2023,16:17:00,K23-581080
A1172906,MIXED BREED,OWNER SURRENDER,APPOINT,03/29/2023,17:01:00,APP WNL,TRANSFER,04/11/2023,16:13:00,K23-581081
A1172907,MIXED BREED,OWNER SURRENDER,APPOINT,03/29/2023,17:01:00,APP WNL,ADOPTION,03/31/2023,17:03:00,K23-581082
A1172908,AUST SHEPHERD,STRAY,WEB,03/29/2023,17:25:00,NORMAL,FOUND EXP,05/01/2023,00:00:00,K23-581083
A1172909,NORFOLK TERRIER,CONFISCATED,QUARANTINE,03/29/2023,17:17:00,APP WNL,RETURNED TO OWNER,04/12/2023,11:49:00,K23-581086
A1172913,PIT BULL,STRAY,CONFINED,03/29/2023,18:30:00,APP WNL,RETURNED TO OWNER,04/01/2023,17:28:00,K23-581089
A1172914,PIT BULL,STRAY,CONFINED,03/29/2023,18:30:00,APP WNL,EUTHANIZED,04/06/2023,12:51:00,K23-581088
A1172916,GERM SHEPHERD,STRAY,AT LARGE,03/29/2023,18:25:00,APP WNL,RETURNED TO OWNER,03/29/2023,18:27:00,K23-581087
A1172917,GERM SHEPHERD,OWNER SURRENDER,URGENT,03/29/2023,18:40:00,APP WNL,EUTHANIZED,04/29/2023,14:35:00,K23-581091
A1172918,MIXED BREED,STRAY,AT LARGE,03/29/2023,18:41:00,APP WNL,ADOPTION,04/02/2023,15:32:00,K23-581092
A1172921,AUST SHEPHERD,STRAY,WEB,03/29/2023,19:25:00,NORMAL,FOUND EXP,05/01/2023,00:00:00,K23-581093
A1172922,PIT BULL,STRAY,AT LARGE,03/29/2023,20:03:00,APP WNL,ADOPTION,04/16/2023,16:23:00,K23-581094
A1172925,LABRADOR RETR,STRAY,AT LARGE,03/29/2023,20:20:00,CRITICAL,TRANSFER,04/04/2023,13:39:00,K23-581095
A1172927,AUST SHEPHERD,STRAY,WEB,03/29/2023,20:25:00,NORMAL,FOUND EXP,05/01/2023,00:00:00,K23-581097
A1172928,MIXED BREED,STRAY,AT LARGE,03/29/2023,21:18:00,APP WNL,ADOPTION,04/14/2023,17:11:00,K23-581099
A1172928,MIXED BREED,OWNER SURRENDER,APPOINT,05/02/2023,21:18:00,APP WNL,ADOPTION,05/15/2023,09:42:00,K23-591843
A1172929,MIXED BREED,STRAY,AT LARGE,03/29/2023,21:18:00,APP WNL,RETURNED TO OWNER,04/13/2023,17:42:00,K23-581098
A1172930,CHIHUAHUA SH,STRAY,WEB,03/29/2023,22:25:00,NORMAL,LOST EXP,05/01/2023,00:00:00,K23-581100
A1172931,CHIHUAHUA SH,STRAY,WEB,03/29/2023,22:25:00,NORMAL,LOST EXP,05/01/2023,00:00:00,K23-581101
A1172932,POMERANIAN,STRAY,WEB,03/28/2023,22:25:00,NORMAL,LOST EXP,05/01/2023,00:00:00,K23-581102
A1172933,DACHSHUND,STRAY,WEB,03/29/2023,22:25:00,NORMAL,LOST EXP,05/01/2023,00:00:00,K23-581103
A1172935,MIXED BREED,STRAY,AT LARGE,03/29/2023,23:00:00,APP WNL,ADOPTION,04/16/2023,12:32:00,K23-581104
A1172937,MALTESE,STRAY,WEB,03/29/2023,23:25:00,NORMAL,LOST EXP,05/01/2023,00:00:00,K23-581106
A1172938,CHIHUAHUA LH,STRAY,QUARANTINE,03/30/2023,14:13:00,APP WNL,ADOPTION,04/09/2023,15:51:00,K23-581158
A1172941,PIT BULL,STRAY,AT LARGE,03/30/2023,02:12:00,APP WNL,RETURNED TO OWNER,04/05/2023,11:59:00,K23-581109
A1172942,GERM SHEPHERD,STRAY,AT LARGE,03/30/2023,05:00:00,APP WNL,RETURNED TO OWNER,03/30/2023,05:03:00,K23-581110
A1172943,GERM SHEPHERD,STRAY,AT LARGE,03/30/2023,05:00:00,APP WNL,RETURNED TO OWNER,03/30/2023,05:03:00,K23-581111
A1172944,PIT BULL,STRAY,AT LARGE,03/30/2023,05:00:00,APP WNL,RETURNED TO OWNER,03/30/2023,05:03:00,K23-581112
A1172947,BOXER,STRAY,WEB,03/25/2023,08:25:00,NORMAL,LOST EXP,05/01/2023,00:00:00,K23-581113
A1172948,BOXER,STRAY,WEB,03/25/2023,08:25:00,NORMAL,LOST EXP,05/01/2023,00:00:00,K23-581114
A1172949,BOXER,STRAY,WEB,03/25/2023,08:25:00,NORMAL,LOST EXP,05/01/2023,00:00:00,K23-581115
A1172950,POODLE STND,STRAY,WEB,03/26/2023,08:25:00,NORMAL,LOST EXP,05/01/2023,00:00:00,K23-581116
A1172951,BOXER,STRAY,WEB,03/26/2023,08:25:00,NORMAL,LOST EXP,05/01/2023,00:00:00,K23-581117
A1172955,CHIHUAHUA SH,STRAY,CONFINED,03/30/2023,09:26:00,APP WNL,ADOPTION,04/03/2023,16:16:00,K23-581123
A1172957,BULLDOG,STRAY,CONFINED,03/30/2023,09:35:00,APP WNL,ADOPTION,04/03/2023,17:10:00,K23-581124
A1172961,MIXED BREED,OWNER SURRENDER,APPOINT,03/30/2023,11:09:00,APP WNL,RETURNED TO OWNER,04/05/2023,11:59:00,K23-581134
A1172962,STAFFORDSHIRE,STRAY,WEB,03/29/2023,11:25:00,NORMAL,FOUND EXP,05/01/2023,00:00:00,K23-581132
A1172963,PIT BULL,STRAY,WEB,03/29/2023,11:25:00,NORMAL,LOST EXP,05/01/2023,00:00:00,K23-581133
A1172964,MIXED BREED,OWNER SURRENDER,WALK IN,03/30/2023,11:03:00,APP WNL,EUTHANIZED,05/02/2023,14:16:00,K23-581135
A1172965,MIXED BREED,STRAY,AT LARGE,03/30/2023,11:43:00,APP WNL,ADOPTION,04/03/2023,16:47:00,K23-581136
A1172966,ALASKAN HUSKY,STRAY,AT LARGE,03/30/2023,12:11:00,APP WNL,EUTHANIZED,04/05/2023,11:34:00,K23-581137
A1172967,MIXED BREED,STRAY,AT LARGE,03/30/2023,11:45:00,APP WNL,RETURNED TO OWNER,04/01/2023,16:54:00,K23-581139
A1172968,MIXED BREED,STRAY,AT LARGE,03/30/2023,12:40:00,APP WNL,ADOPTION,04/03/2023,16:18:00,K23-581140
A1172969,MIXED BREED,OWNER SURRENDER,APPOINT,03/30/2023,12:57:00,APP WNL,EUTHANIZED,04/09/2023,15:25:00,K23-581143
A1172972,POODLE MIN,STRAY,WEB,03/29/2023,13:25:00,NORMAL,LOST EXP,05/01/2023,00:00:00,K23-581145
A1172974,MIXED BREED,STRAY,AT LARGE,03/30/2023,13:17:00,APP WNL,DIED,04/03/2023,10:03:00,K23-581148
A1172976,PIT BULL,CONFISCATED,EVICTION,03/30/2023,13:36:00,APP WNL,ADOPTION,06/06/2023,17:12:00,K23-581152
A1172977,MIXED BREED,STRAY,AT LARGE,03/30/2023,13:17:00,APP WNL,EUTHANIZED,04/05/2023,11:17:00,K23-581149
A1172979,MIXED BREED,STRAY,AT LARGE,03/30/2023,13:17:00,APP WNL,EUTHANIZED,04/01/2023,18:11:00,K23-581150
A1172980,MIXED BREED,STRAY,AT LARGE,03/30/2023,13:17:00,APP WNL,EUTHANIZED,04/05/2023,11:59:00,K23-581151
A1172981,PIT BULL,CONFISCATED,EVICTION,03/30/2023,13:36:00,APP WNL,EUTHANIZED,04/13/2023,12:41:00,K23-581154
A1172983,PIT BULL,CONFISCATED,EVICTION,03/30/2023,13:36:00,APP WNL,EUTHANIZED,04/11/2023,09:11:00,K23-581155
A1172984,MIXED BREED,STRAY,AT LARGE,03/30/2023,13:43:00,APP WNL,ADOPTION,04/01/2023,12:07:00,K23-581156
A1172985,MIXED BREED,STRAY,AT LARGE,03/30/2023,13:55:00,APP WNL,ADOPTION,04/08/2023,17:03:00,K23-581157
A1172988,MIXED BREED,OWNER SURRENDER,APPOINT,03/30/2023,14:15:00,APP WNL,ADOPTION,04/05/2023,16:23:00,K23-581162
A1172992,CHOW CHOW,STRAY,WEB,03/15/2023,14:25:00,NORMAL,LOST EXP,05/01/2023,00:00:00,K23-581165
A1172993,PIT BULL,CONFISCATED,QUARANTINE,03/31/2023,14:04:00,APP WNL,RETURNED TO OWNER,04/13/2023,18:13:00,K23-581253
A1172994,MIXED BREED,STRAY,CONFINED,03/30/2023,15:06:00,APP SICK,FOSTER,04/08/2023,17:29:00,K23-581166
A1172994,MIXED BREED,TREATMENT,SPAY/NEUT,04/09/2023,09:17:00,APP WNL,TREATMENT,04/09/2023,15:25:00,K23-584729
A1172994,MIXED BREED,TREATMENT,SPAY/NEUT,05/24/2023,09:27:00,APP WNL,TREATMENT,05/24/2023,18:00:00,K23-588415
A1172994,MIXED BREED,FOSTER,APPOINT,06/04/2023,18:13:00,APP WNL,TRANSFER,06/04/2023,18:14:00,K23-589876
A1172997,BOXER,STRAY,WEB,03/25/2023,16:25:00,NORMAL,LOST EXP,05/01/2023,00:00:00,K23-581168
A1172998,PIT BULL,STRAY,WEB,03/30/2023,16:25:00,NORMAL,FOUND EXP,05/01/2023,00:00:00,K23-581169
A1172999,MIXED BREED,STRAY,AT LARGE,03/30/2023,16:11:00,APP WNL,EUTHANIZED,04/06/2023,14:00:00,K23-581172
A1173000,MIXED BREED,STRAY,AT LARGE,03/30/2023,16:27:00,APP WNL,ADOPTION,04/06/2023,19:21:00,K23-581173
A1173003,MIXED BREED,STRAY,AT LARGE,03/30/2023,17:04:00,APP WNL,TRANSFER,04/15/2023,15:58:00,K23-581177
A1173004,GREAT PYRENEES,STRAY,WEB,03/30/2023,17:25:00,NORMAL,LOST EXP,05/01/2023,00:00:00,K23-581178
A1173005,AM PIT BULL TER,STRAY,WEB,03/28/2023,17:25:00,NORMAL,FOUND EXP,05/01/2023,00:00:00,K23-581179
A1173006,MIXED BREED,OWNER SURRENDER,APPOINT,03/30/2023,17:31:00,APP WNL,FOSTER,04/14/2023,17:29:00,K23-581180
A1173006,MIXED BREED,FOSTER,DIED,05/14/2023,18:05:00,DECEASED,DIED,05/17/2023,18:06:00,K23-587651
A1173008,MIXED BREED,STRAY,AT LARGE,03/30/2023,18:50:00,APP WNL,ADOPTION,04/01/2023,16:59:00,K23-581184
A1173010,SIBERIAN HUSKY,STRAY,AT LARGE,03/30/2023,19:41:00,APP WNL,RETURNED TO OWNER,03/31/2023,15:47:00,K23-581187
A1173011,GERM SHEPHERD,STRAY,CONFINED,03/30/2023,19:20:00,APP WNL,TRANSFER,04/11/2023,15:24:00,K23-581185
A1173015,MIXED BREED,STRAY,AT LARGE,03/30/2023,20:48:00,APP WNL,FOSTER,04/06/2023,17:46:00,K23-581189
A1173015,MIXED BREED,FOSTER,APPOINT,04/10/2023,13:44:00,APP WNL,ADOPTION,04/10/2023,13:45:00,K23-584824
A1173017,MIXED BREED,STRAY,AT LARGE,03/30/2023,21:50:00,APP WNL,EUTHANIZED,04/15/2023,14:58:00,K23-581191
A1173018,MIXED BREED,STRAY,AT LARGE,03/30/2023,21:50:00,APP WNL,ADOPTION,04/03/2023,16:21:00,K23-581192
A1173020,AM PIT BULL TER,STRAY,WEB,03/28/2023,22:25:00,NORMAL,FOUND EXP,05/01/2023,00:00:00,K23-581193
A1173022,PIT BULL,STRAY,WEB,03/27/2023,22:25:00,NORMAL,LOST EXP,05/01/2023,00:00:00,K23-581195
A1173025,SHIH TZU,STRAY,WEB,03/08/2023,00:25:00,NORMAL,LOST EXP,05/01/2023,00:00:00,K23-581197
A1173026,GOLDEN RETR,STRAY,WEB,03/30/2023,00:25:00,NORMAL,LOST EXP,05/01/2023,00:00:00,K23-581198
A1173031,LABRADOR RETR,OWNER SURRENDER,QUARANTINE,03/31/2023,14:52:00,APP WNL,EUTHANIZED,04/03/2023,14:48:00,K23-581258
A1173032,AM PIT BULL TER,STRAY,WEB,03/28/2023,02:25:00,NORMAL,LOST EXP,05/01/2023,00:00:00,K23-581199
A1173033,GERM SHEPHERD,CONFISCATED,QUARANTINE,03/31/2023,10:38:00,APP WNL,RETURNED TO OWNER,04/13/2023,18:47:00,K23-581214
A1173035,MIXED BREED,STRAY,AT LARGE,03/31/2023,08:02:00,APP WNL,ADOPTION,04/17/2023,16:45:00,K23-581200
A1173036,MIXED BREED,STRAY,AT LARGE,03/31/2023,08:02:00,APP WNL,ADOPTION,04/15/2023,15:30:00,K23-581201
A1173037,MIXED BREED,STRAY,AT LARGE,03/31/2023,08:02:00,APP INJ,RETURNED TO OWNER,04/03/2023,16:00:00,K23-581202
A1173038,AM PIT BULL TER,STRAY,WEB,03/30/2023,08:25:00,NORMAL,LOST EXP,05/01/2023,00:00:00,K23-581204
A1173039,GERM SHEPHERD,STRAY,CONFINED,03/31/2023,08:39:00,UNDERAGE,ADOPTION,04/02/2023,18:41:00,K23-581207
A1173040,CAIRN TERRIER,STRAY,AT LARGE,03/31/2023,08:38:00,APP WNL,ADOPTION,04/04/2023,16:30:00,K23-581206
A1173041,GERM SHEPHERD,STRAY,AT LARGE,03/31/2023,09:20:00,APP WNL,ADOPTION,04/04/2023,17:52:00,K23-581210
A1173042,LABRADOR RETR,STRAY,CONFINED,03/31/2023,09:51:00,APP WNL,EUTHANIZED,04/08/2023,10:40:00,K23-581211
A1173043,MIXED BREED,STRAY,CONFINED,03/31/2023,09:51:00,APP WNL,TRANSFER,04/15/2023,17:56:00,K23-581212
A1173044,MIXED BREED,STRAY,AT LARGE,03/31/2023,10:16:00,APP WNL,TRANSFER,04/14/2023,11:18:00,K23-581213
A1173047,PIT BULL,STRAY,AT LARGE,03/31/2023,11:00:00,APP SICK,EUTHANIZED,04/05/2023,12:59:00,K23-581216
A1173048,MALTESE,STRAY,WEB,03/29/2023,11:25:00,NORMAL,LOST EXP,05/01/2023,00:00:00,K23-581217
A1173049,CHIHUAHUA SH,STRAY,WEB,03/25/2023,11:25:00,NORMAL,LOST EXP,05/01/2023,00:00:00,K23-581218
A1173051,MIXED BREED,STRAY,AT LARGE,03/31/2023,11:44:00,APP WNL,ADOPTION,04/07/2023,13:06:00,K23-581220
A1173052,MIXED BREED,OWNER SURRENDER,WALK IN,03/31/2023,12:18:00,APP WNL,TRANSFER,04/03/2023,13:12:00,K23-581223
A1173053,CHIHUAHUA SH,STRAY,WEB,03/31/2023,12:25:00,NORMAL,FOUND EXP,05/01/2023,00:00:00,K23-581221
A1173055,MIXED BREED,OWNER SURRENDER,WALK IN,03/31/2023,12:18:00,APP WNL,TRANSFER,04/02/2023,16:19:00,K23-581224
A1173056,MIXED BREED,OWNER SURRENDER,WALK IN,03/31/2023,12:18:00,APP WNL,ADOPTION,04/02/2023,16:00:00,K23-581225
A1173057,MIXED BREED,OWNER SURRENDER,WALK IN,03/31/2023,12:18:00,APP WNL,ADOPTION,04/02/2023,16:44:00,K23-581227
A1173057,MIXED BREED,STRAY,AT LARGE,06/28/2023,14:23:00,APP WNL,TRANSFER,07/07/2023,14:06:00,K23-592438
A1173058,LABRADOR RETR,STRAY,CONFINED,03/31/2023,12:52:00,APP WNL,TRANSFER,04/07/2023,18:10:00,K23-581228
A1173059,MIXED BREED,STRAY,AT LARGE,03/31/2023,12:33:00,APP WNL,ADOPTION,04/02/2023,15:14:00,K23-581230
A1173060,MIXED BREED,STRAY,CONFINED,03/31/2023,12:52:00,APP WNL,ADOPTION,04/07/2023,18:28:00,K23-581229
A1173061,GERM SHEPHERD,STRAY,CONFINED,03/31/2023,12:52:00,APP WNL,ADOPTION,04/03/2023,17:13:00,K23-581231
A1173062,MIXED BREED,STRAY,CONFINED,03/31/2023,13:02:00,APP WNL,EUTHANIZED,04/17/2023,14:08:00,K23-581232
A1173064,MIXED BREED,OWNER SURRENDER,QUARANTINE,03/31/2023,12:41:00,APP WNL,EUTHANIZED,04/05/2023,14:30:00,K23-581234
A1173076,AUST CATTLE DOG,STRAY,CONFINED,03/31/2023,12:52:00,APP WNL,EUTHANIZED,04/07/2023,13:03:00,K23-581247
A1173078,MIXED BREED,OWNER SURRENDER,WALK IN,03/31/2023,13:32:00,APP INJ,TRANSFER,04/08/2023,17:13:00,K23-581249
A1173079,MIXED BREED,STRAY,AT LARGE,03/31/2023,13:28:00,APP INJ,EUTHANIZED,03/31/2023,13:59:00,K23-581248
A1173080,MIXED BREED,STRAY,AT LARGE,03/31/2023,13:43:00,APP WNL,ADOPTION,04/04/2023,16:37:00,K23-581250
A1173081,PIT BULL,CONFISCATED,QUARANTINE,03/31/2023,14:04:00,APP WNL,RETURNED TO OWNER,04/13/2023,18:13:00,K23-581252
A1173082,MIXED BREED,STRAY,AT LARGE,03/31/2023,13:43:00,APP WNL,ADOPTION,04/05/2023,18:33:00,K23-581251
